ID, CC_area, CC_perimeter, CC_circularity, CC_length, W1, W2, W3, W4, W5, W6, W7
./NYU/0050996/session_1/anat_1/abide_cc, 600.25, 199.34, 0.189828,  72.0,  21.50, 126.25,  90.75,  61.00,  54.25,  57.75, 188.75
./NYU/0050997/session_1/anat_1/abide_cc, 844.25, 225.55, 0.208540,  79.0,  20.00, 201.50, 117.75,  90.00,  77.75,  85.50, 251.75
./NYU/0050998/session_1/anat_1/abide_cc, 565.75, 182.32, 0.213884,  69.5,   9.50, 122.50,  65.50,  68.00,  76.50,  65.75, 158.00
./NYU/0050999/session_1/anat_1/abide_cc, 477.00, 186.95, 0.171499,  66.5,  16.25,  84.00,  70.50,  57.75,  55.75,  36.75, 156.00
./NYU/0051000/session_1/anat_1/abide_cc, 595.00, 190.95, 0.205056,  72.0,  11.75, 151.25,  75.25,  63.25,  52.00,  51.00, 190.50
./NYU/0051001/session_1/anat_1/abide_cc, 544.00, 201.19, 0.168891,  68.0,  30.50,  71.50, 111.75,  66.25,  65.75,  53.75, 144.50
./NYU/0051002/session_1/anat_1/abide_cc, 583.50, 191.92, 0.199064,  64.5,  18.50, 133.75,  66.50,  75.75,  61.50,  47.75, 179.75
./NYU/0051003/session_1/anat_1/abide_cc, 734.25, 218.89, 0.192568,  72.5,  48.75, 118.00, 116.25,  93.25,  71.50,  68.75, 217.75
./NYU/0051006/session_1/anat_1/abide_cc, 623.00, 217.09, 0.166123,  72.5,  35.00, 124.50,  94.25,  69.00,  66.25,  64.00, 170.00
./NYU/0051007/session_1/anat_1/abide_cc, 554.75, 199.51, 0.175137,  70.5,  23.00,  84.75, 114.00,  54.00,  43.50,  58.75, 176.75
./NYU/0051008/session_1/anat_1/abide_cc, 693.00, 202.51, 0.212349,  67.5,  27.25, 124.00, 123.00,  71.50,  62.75,  77.25, 207.25
./NYU/0051009/session_1/anat_1/abide_cc, 593.00, 184.49, 0.218939,  65.0,  15.50, 159.75,  77.25,  64.00,  38.50,  42.50, 195.50
./NYU/0051010/session_1/anat_1/abide_cc, 497.25, 186.32, 0.180002,  69.0,  20.75, 107.25,  76.75,  58.50,  48.75,  37.75, 147.50
./NYU/0051011/session_1/anat_1/abide_cc, 593.50, 209.38, 0.170122,  69.5,  29.00, 139.25,  85.25,  70.00,  58.50,  35.75, 175.75
./NYU/0051012/session_1/anat_1/abide_cc, 654.25, 196.97, 0.211902,  71.0,  16.75, 150.25,  79.75,  74.50,  59.00,  63.00, 211.00
./NYU/0051013/session_1/anat_1/abide_cc, 587.00, 196.07, 0.191869,  72.5,  18.75, 164.00,  94.50,  70.25,  50.25,  37.25, 152.00
./NYU/0051014/session_1/anat_1/abide_cc, 727.00, 202.29, 0.223257,  73.0,  11.75, 165.00,  94.50,  78.25,  81.50,  69.50, 226.50
./NYU/0051015/session_1/anat_1/abide_cc, 826.25, 218.80, 0.216878,  80.0,  21.75, 169.75, 113.25,  90.00,  90.25,  89.50, 251.75
./NYU/0051016/session_1/anat_1/abide_cc, 571.00, 220.07, 0.148163,  79.0,  24.25, 102.25,  85.00,  73.50,  61.25,  45.25, 179.50
./NYU/0051017/session_1/anat_1/abide_cc, 559.00, 181.66, 0.212863,  66.5,  12.00, 143.50,  76.25,  74.75,  59.50,  47.75, 145.25
./NYU/0051018/session_1/anat_1/abide_cc, 677.50, 209.36, 0.194239,  75.5,  51.25,   1.50, 206.50,  69.25,  65.75,  76.25, 207.00
./NYU/0051019/session_1/anat_1/abide_cc, 572.00, 201.44, 0.177141,  77.0,  11.25, 115.50,  88.00,  65.75,  47.00,  47.50, 197.00
./NYU/0051020/session_1/anat_1/abide_cc, 575.75, 213.24, 0.159117,  75.5,  28.25, 114.25,  97.75,  74.00,  64.50,  36.25, 160.75
./NYU/0051021/session_1/anat_1/abide_cc, 586.00, 205.63, 0.174153,  73.5,  90.25,   0.25, 151.75,  71.00,  68.00,  48.00, 156.75
./NYU/0051023/session_1/anat_1/abide_cc, 825.25, 204.61, 0.247708,  73.5,   6.75, 192.25, 121.00, 102.25,  97.75,  70.75, 234.50
./NYU/0051024/session_1/anat_1/abide_cc, 842.75, 207.00, 0.247166,  74.5,  19.50, 184.00, 101.25, 104.25,  91.75,  95.75, 246.25
./NYU/0051025/session_1/anat_1/abide_cc, 776.00, 233.89, 0.178251,  82.0,  34.00, 127.25, 141.00,  94.25,  79.25,  68.50, 231.75
./NYU/0051026/session_1/anat_1/abide_cc, 615.25, 187.27, 0.220464,  68.0,  14.25, 122.00,  97.75,  69.75,  60.50,  57.75, 193.25
./NYU/0051060/session_1/anat_1/abide_cc, 514.00, 195.00, 0.169874,  72.5,  10.75,  86.25,  92.00,  74.75,  61.75,  41.50, 147.00
./NYU/0051061/session_1/anat_1/abide_cc, 504.25, 191.75, 0.172335,  67.5,  25.50,  84.00,  88.25,  46.50,  61.75,  45.75, 152.50
./NYU/0051062/session_1/anat_1/abide_cc, 570.50, 208.17, 0.165441,  74.5,  26.00, 104.25,  90.75,  63.75,  53.75,  45.75, 186.25
./NYU/0051063/session_1/anat_1/abide_cc, 697.50, 218.36, 0.183828,  73.5,  25.25, 101.75, 133.00,  91.50,  73.75,  53.75, 218.50
./NYU/0051064/session_1/anat_1/abide_cc, 572.00, 195.63, 0.187815,  66.0,  31.25, 142.25,  82.25,  58.50,  50.50,  46.75, 160.50
./NYU/0051065/session_1/anat_1/abide_cc, 497.00, 178.63, 0.195728,  65.0,  10.00, 104.00,  78.75,  62.25,  46.25,  46.50, 149.25
./NYU/0051066/session_1/anat_1/abide_cc, 515.25, 193.44, 0.173038,  71.0,  14.50, 114.75,  86.75,  55.25,  47.25,  37.75, 159.00
./NYU/0051067/session_1/anat_1/abide_cc, 574.75, 196.00, 0.188018,  71.5,  13.50, 114.25,  92.25,  73.50,  64.25,  45.25, 171.75
./NYU/0051068/session_1/anat_1/abide_cc, 527.00, 178.20, 0.208557,  65.5,  13.75, 116.75,  65.00,  56.75,  57.50,  60.75, 156.50
./NYU/0051069/session_1/anat_1/abide_cc, 635.50, 200.58, 0.198494,  70.0,  19.25, 137.75, 121.25,  72.50,  58.00,  48.00, 178.75
./NYU/0051070/session_1/anat_1/abide_cc, 585.50, 193.56, 0.196384,  69.0,  21.25, 138.50,  70.50,  58.75,  51.25,  56.50, 188.75
./NYU/0051071/session_1/anat_1/abide_cc, 493.00, 188.49, 0.174375,  71.0,  17.50,  98.75,  86.75,  57.25,  48.50,  41.75, 142.50
./NYU/0051072/session_1/anat_1/abide_cc, 552.00, 201.54, 0.170777,  77.0,  12.50,  97.00,  89.00,  69.75,  57.25,  47.00, 179.50
./NYU/0051073/session_1/anat_1/abide_cc, 547.25, 189.68, 0.191138,  65.5,  11.75,  92.50,  86.50,  62.25,  68.00,  49.75, 176.50
./NYU/0051074/session_1/anat_1/abide_cc, 783.25, 227.43, 0.190289,  79.0, 141.00,   0.25, 219.00,  91.00,  73.00,  61.25, 197.75
./NYU/0051075/session_1/anat_1/abide_cc, 552.50, 194.75, 0.183053,  72.5,  18.50, 110.75,  74.25,  72.75,  63.50,  56.25, 156.50
./NYU/0051076/session_1/anat_1/abide_cc, 784.50, 217.05, 0.209268,  81.0,  20.75, 195.00, 130.25, 107.75,  74.75,  60.00, 196.00
./NYU/0051077/session_1/anat_1/abide_cc, 631.25, 199.05, 0.200220,  70.5,  21.50, 145.75, 100.50,  76.50,  70.75,  55.25, 161.00
./NYU/0051078/session_1/anat_1/abide_cc, 500.00, 172.90, 0.210172,  64.5,   5.00, 105.25,  89.00,  67.00,  46.50,  39.00, 148.25
./NYU/0051079/session_1/anat_1/abide_cc, 553.00, 208.16, 0.160379,  69.0,  30.00, 120.50, 101.25,  73.25,  58.50,  47.50, 122.00
./NYU/0051080/session_1/anat_1/abide_cc, 534.50, 171.27, 0.228986,  61.0,   8.25, 111.75,  72.00,  64.75,  64.50,  53.50, 159.75
./NYU/0051081/session_1/anat_1/abide_cc, 437.50, 179.56, 0.170517,  66.0,  10.25,  96.25,  54.75,  43.25,  41.00,  44.75, 147.25
./NYU/0051082/session_1/anat_1/abide_cc, 626.50, 211.73, 0.175614,  78.0,  19.00, 127.75, 101.50,  77.00,  59.75,  61.00, 180.50
./NYU/0051083/session_1/anat_1/abide_cc, 568.25, 198.44, 0.181341,  69.5,  16.00, 105.75,  88.50,  58.50,  37.25,  52.50, 209.75
./NYU/0051084/session_1/anat_1/abide_cc, 524.75, 169.68, 0.229031,  59.0,  11.25, 140.00,  72.00,  57.00,  53.25,  45.00, 146.25
./NYU/0051085/session_1/anat_1/abide_cc, 556.50, 185.85, 0.202459,  66.0,  16.00, 112.25, 100.00,  65.25,  50.75,  50.25, 162.00
./NYU/0051086/session_1/anat_1/abide_cc, 712.50, 231.21, 0.167490,  74.5,  43.00, 142.25, 110.25,  67.00,  70.00,  74.25, 205.75
./NYU/0050990/session_1/anat_1/abide_cc, 589.75, 191.73, 0.201600,  70.5,  17.75, 119.75,  83.50,  69.25,  69.75,  56.75, 173.00
./NYU/0051027/session_1/anat_1/abide_cc, 545.00, 183.93, 0.202437,  75.5,   0.25, 123.00,  67.25,  53.50,  63.50,  55.25, 182.25
./NYU/0051059/session_1/anat_1/abide_cc, 618.75, 190.61, 0.214009,  67.5,  15.00, 119.00, 101.75,  70.75,  58.00,  58.50, 195.75
./NYU/0051087/session_1/anat_1/abide_cc, 620.50, 202.17, 0.190780,  68.5,  40.00,  93.25, 109.75,  71.75,  60.75,  64.00, 181.00
./NYU/0051119/session_1/anat_1/abide_cc, 650.00, 206.46, 0.191626,  74.5,  27.50, 118.25,  97.75,  88.00,  73.25,  56.00, 189.25
./NYU/0051120/session_1/anat_1/abide_cc, 541.25, 174.39, 0.223652,  60.5,  11.75, 127.50,  90.50,  63.50,  48.50,  50.50, 149.00
./NYU/0051121/session_1/anat_1/abide_cc, 517.50, 180.00, 0.200724,  63.0,  12.00, 145.50,  74.00,  55.25,  48.75,  35.50, 146.50
./NYU/0051122/session_1/anat_1/abide_cc, 583.75, 194.56, 0.193789,  69.0,  19.00, 130.50,  96.75,  73.00,  56.00,  41.50, 167.00
./NYU/0051123/session_1/anat_1/abide_cc, 551.50, 191.34, 0.189301,  60.0,  18.75, 110.25, 105.00,  61.50,  48.25,  48.50, 159.25
./NYU/0051124/session_1/anat_1/abide_cc, 608.00, 213.87, 0.167032,  71.5,  29.25, 106.75,  91.00,  58.75,  64.25,  50.00, 208.00
./NYU/0051125/session_1/anat_1/abide_cc, 528.75, 189.27, 0.185486,  69.0,  19.75, 119.50,  79.75,  58.50,  52.25,  47.25, 151.75
./NYU/0051126/session_1/anat_1/abide_cc, 432.50, 176.83, 0.173810,  67.5,  10.25, 101.25,  45.25,  60.25,  44.50,  37.75, 133.25
./NYU/0051127/session_1/anat_1/abide_cc, 633.25, 199.78, 0.199376,  71.5,  22.50, 131.75,  81.50,  63.50,  60.00,  53.00, 221.00
./NYU/0051128/session_1/anat_1/abide_cc, 730.25, 218.82, 0.191643,  78.5,  17.25, 157.75, 107.75,  86.50,  64.00,  68.75, 228.25
./NYU/0051129/session_1/anat_1/abide_cc, 654.25, 207.10, 0.191696,  72.0,  33.25, 106.00,  97.00,  86.25,  85.50,  58.25, 188.00
./NYU/0051130/session_1/anat_1/abide_cc, 516.25, 188.22, 0.183127,  65.5,  17.75,  80.00,  91.25,  57.75,  59.50,  50.00, 160.00
./NYU/0051131/session_1/anat_1/abide_cc, 624.00, 206.56, 0.183782,  74.5,  18.75, 121.00, 106.75,  68.25,  58.75,  47.25, 203.25
./NYU/0051146/session_1/anat_1/abide_cc, 542.75, 194.75, 0.179823,  69.5,  20.00, 114.50, 100.00,  72.75,  64.25,  37.00, 134.25
./NYU/0051147/session_1/anat_1/abide_cc, 705.00, 230.70, 0.166455,  84.0,  25.25, 117.00, 116.50,  81.00,  74.75,  59.00, 231.75
./NYU/0051148/session_1/anat_1/abide_cc, 480.75, 179.85, 0.186764,  62.0,  19.00, 103.75,  76.75,  57.75,  42.75,  33.00, 147.75
./NYU/0051149/session_1/anat_1/abide_cc, 517.00, 198.02, 0.165677,  76.0,  13.25,  88.00,  80.00,  61.25,  57.75,  48.50, 168.25
./NYU/0051150/session_1/anat_1/abide_cc, 578.25, 194.61, 0.191864,  72.0,  16.25, 125.75, 107.50,  69.75,  47.75,  42.00, 169.25
./NYU/0051151/session_1/anat_1/abide_cc, 799.25, 215.19, 0.216900,  79.0,  26.00, 164.50, 123.50,  99.75,  98.50,  78.00, 209.00
./NYU/0051152/session_1/anat_1/abide_cc, 722.50, 217.07, 0.192692,  75.0,  30.75, 167.00,  90.25,  82.75,  75.50,  67.50, 208.75
./NYU/0051153/session_1/anat_1/abide_cc, 606.00, 199.63, 0.191085,  69.5,  19.50, 145.50,  80.50,  65.50,  62.50,  53.00, 179.50
./NYU/0051154/session_1/anat_1/abide_cc, 597.75, 192.20, 0.203348,  70.0,  19.25, 154.00,  86.25,  76.00,  71.50,  42.25, 148.50
./NYU/0051155/session_1/anat_1/abide_cc, 797.00, 219.92, 0.207073,  80.0,  21.75, 153.00, 118.75, 101.25,  76.25,  77.25, 248.75
./NYU/0051156/session_1/anat_1/abide_cc, 548.75, 197.56, 0.176680,  73.5,  18.00, 107.75,  78.75,  74.25,  60.75,  48.75, 160.50
./NYU/0051159/session_1/anat_1/abide_cc, 419.25, 168.20, 0.186231,  63.0,   5.00,  67.25,  71.00,  44.00,  44.25,  49.50, 138.25
./OHSU/0050142/session_1/anat_1/abide_cc, 676.25, 206.36, 0.199559,  72.5,  10.75, 165.25,  90.75,  74.75,  68.25,  51.75, 214.75
./OHSU/0050143/session_1/anat_1/abide_cc, 532.00, 185.32, 0.194666,  69.0,  15.00, 110.50,  92.25,  66.25,  48.75,  42.50, 156.75
./OHSU/0050144/session_1/anat_1/abide_cc, 607.75, 187.07, 0.218225,  67.0,  25.50, 142.75,  93.50,  61.75,  52.00,  54.00, 178.25
./OHSU/0050145/session_1/anat_1/abide_cc, 547.50, 191.34, 0.187928,  69.5,  15.25, 132.50,  75.50,  66.25,  57.75,  39.25, 161.00
./OHSU/0050146/session_1/anat_1/abide_cc, 579.25, 209.53, 0.165799,  73.0,  31.50, 116.25,  90.25,  68.50,  59.50,  50.25, 163.00
./OHSU/0050147/session_1/anat_1/abide_cc, 605.25, 198.58, 0.192872,  69.0,  21.50, 117.50, 113.50,  74.50,  59.25,  51.00, 168.00
./OHSU/0050148/session_1/anat_1/abide_cc, 510.25, 197.48, 0.164416,  68.0,  26.75, 103.50,  85.25,  63.25,  50.25,  45.25, 136.00
./OHSU/0050149/session_1/anat_1/abide_cc, 799.75, 213.28, 0.220936,  71.5,  17.00, 203.50, 125.50,  91.50,  79.00,  88.00, 195.25
./OHSU/0050150/session_1/anat_1/abide_cc, 667.25, 198.97, 0.211790,  69.5,  17.50, 150.50,  94.00,  71.75,  66.75,  58.75, 208.00
./OHSU/0050152/session_1/anat_1/abide_cc, 459.75, 174.02, 0.190770,  64.0,   5.00,  91.75,  75.25,  50.75,  46.75,  40.75, 149.50
./OHSU/0050153/session_1/anat_1/abide_cc, 471.25, 171.42, 0.201534,  56.0,  23.00, 122.25,  62.25,  44.25,  47.00,  38.75, 133.75
./OHSU/0050155/session_1/anat_1/abide_cc, 601.75, 213.53, 0.165846,  74.0,  29.75, 111.25,  93.00,  65.50,  63.00,  49.50, 189.75
./OHSU/0050156/session_1/anat_1/abide_cc, 623.75, 199.44, 0.197061,  74.5,  14.75, 136.00,  91.75,  69.75,  63.00,  52.25, 196.25
./OHSU/0050157/session_1/anat_1/abide_cc, 598.00, 224.00, 0.149773,  78.5,  31.50,  95.50, 104.00,  66.25,  44.25,  49.25, 207.25
./OHSU/0050158/session_1/anat_1/abide_cc, 524.50, 184.10, 0.194477,  65.5,  15.75, 127.75,  78.50,  61.00,  47.50,  49.50, 144.50
./OHSU/0050159/session_1/anat_1/abide_cc, 594.75, 182.37, 0.224724,  65.5,  17.25, 147.00,  70.50,  63.75,  67.00,  54.50, 174.75
./OHSU/0050160/session_1/anat_1/abide_cc, 644.50, 199.56, 0.203369,  73.0,  17.75, 176.75,  92.00,  75.50,  59.50,  43.25, 179.75
./OHSU/0050161/session_1/anat_1/abide_cc, 607.25, 185.97, 0.220634,  64.0,  20.50, 144.50,  90.50,  61.75,  59.50,  57.25, 173.25
./OHSU/0050162/session_1/anat_1/abide_cc, 569.50, 186.44, 0.205888,  72.0,   8.75, 135.75,  90.00,  63.00,  44.75,  47.00, 180.25
./OHSU/0050163/session_1/anat_1/abide_cc, 640.50, 197.41, 0.206535,  69.0,  22.50, 162.25, 113.50,  84.75,  65.25,  49.00, 143.25
./OHSU/0050164/session_1/anat_1/abide_cc, 536.75, 184.97, 0.197133,  68.0,  15.75, 130.25,  70.75,  59.25,  54.25,  46.75, 159.75
./OHSU/0050165/session_1/anat_1/abide_cc, 514.00, 188.05, 0.182662,  67.5,  19.50,  93.00,  89.25,  57.00,  46.00,  51.00, 158.25
./OHSU/0050166/session_1/anat_1/abide_cc, 482.50, 191.63, 0.165111,  66.0,  27.00,  97.50,  81.25,  62.75,  52.25,  34.00, 127.75
./OHSU/0050167/session_1/anat_1/abide_cc, 469.25, 186.37, 0.169775,  69.5,  19.50, 113.75,  67.50,  55.25,  47.75,  30.75, 134.75
./OHSU/0050168/session_1/anat_1/abide_cc, 606.50, 183.73, 0.225774,  68.0,   9.00, 157.75,  83.75,  68.25,  62.00,  54.75, 171.00
./OHSU/0050169/session_1/anat_1/abide_cc, 596.25, 185.20, 0.218461,  69.5,  11.00, 128.75,  96.75,  64.50,  48.25,  54.75, 192.25
./OHSU/0050170/session_1/anat_1/abide_cc, 526.00, 184.37, 0.194458,  68.5,  15.75, 111.25,  93.25,  70.00,  44.75,  41.25, 149.75
./OHSU/0050171/session_1/anat_1/abide_cc, 493.75, 183.27, 0.184734,  62.0,  24.25, 114.00,  66.50,  50.00,  50.00,  37.25, 151.75
./Olin/0050102/session_1/anat_1/abide_cc, 429.00, 188.92, 0.151040,  69.0,  18.50,  88.25,  70.75,  50.25,  38.25,  29.00, 134.00
./Olin/0050103/session_1/anat_1/abide_cc, 537.75, 188.56, 0.190060,  65.0,  24.00, 109.75,  88.75,  62.00,  54.25,  37.00, 162.00
./Olin/0050104/session_1/anat_1/abide_cc, 874.00, 250.40, 0.175166,  90.5,  19.00, 174.25, 125.50, 112.00,  89.00,  86.75, 267.50
./Olin/0050105/session_1/anat_1/abide_cc, 536.00, 178.51, 0.211374,  66.0,  14.00, 133.75,  70.25,  66.00,  50.75,  56.25, 145.00
./Olin/0050106/session_1/anat_1/abide_cc, 529.50, 208.48, 0.153090,  72.0,  32.75,  92.50,  63.75,  56.75,  62.50,  48.75, 172.50
./Olin/0050107/session_1/anat_1/abide_cc, 677.00, 212.34, 0.188687,  77.0,  13.75, 153.75,  86.75,  80.00,  70.50,  53.50, 218.75
./Olin/0050108/session_1/anat_1/abide_cc, 516.00, 190.25, 0.179154,  74.0,   6.25, 101.25, 101.75,  65.50,  48.00,  40.00, 153.25
./Olin/0050109/session_1/anat_1/abide_cc, 485.75, 167.15, 0.218490,  57.5,  13.00, 108.25,  57.75,  58.50,  57.75,  36.50, 154.00
./Olin/0050110/session_1/anat_1/abide_cc, 724.25, 213.17, 0.200290,  77.0,  16.50, 178.25, 102.00,  81.75,  63.00,  59.75, 223.00
./Olin/0050111/session_1/anat_1/abide_cc, 663.25, 195.92, 0.217126,  71.0,  18.25, 154.25,  65.50,  91.25,  66.50,  67.00, 200.50
./Olin/0050112/session_1/anat_1/abide_cc, 715.25, 210.05, 0.203724,  74.0,  21.50, 185.75,  94.75,  72.25,  57.00,  48.00, 236.00
./Olin/0050113/session_1/anat_1/abide_cc, 533.25, 193.02, 0.179852,  73.0,   9.00, 104.75,  51.50,  51.75,  51.75,  59.75, 204.75
./Olin/0050114/session_1/anat_1/abide_cc, 547.50, 212.87, 0.151827,  75.0,  23.75, 102.25,  87.25,  71.50,  57.00,  33.75, 172.00
./Olin/0050115/session_1/anat_1/abide_cc, 523.25, 205.17, 0.156209,  72.5,  23.25, 104.50,  74.00,  62.25,  50.50,  40.25, 168.50
./Olin/0050116/session_1/anat_1/abide_cc, 543.00, 189.22, 0.190586,  67.5,  18.75, 124.50,  59.25,  58.25,  52.25,  49.50, 180.50
./Olin/0050117/session_1/anat_1/abide_cc, 681.00, 196.10, 0.222547,  67.5, 118.50,  80.25,  60.25,  78.75,  70.50,  68.75, 204.00
./Olin/0050119/session_1/anat_1/abide_cc, 653.25, 191.92, 0.222859,  67.0,  19.25, 130.25, 101.00,  61.75,  66.00,  71.00, 204.00
./Olin/0050120/session_1/anat_1/abide_cc, 553.50, 196.97, 0.179270,  73.5,  20.00,  93.00,  91.25,  63.00,  56.75,  57.00, 172.50
./Olin/0050121/session_1/anat_1/abide_cc, 720.75, 229.43, 0.172065,  79.5,  43.00, 162.00, 108.00,  77.50,  63.75,  62.00, 204.50
./Olin/0050122/session_1/anat_1/abide_cc, 642.50, 203.22, 0.195508,  74.0,  19.75, 148.75,  83.25,  75.50,  71.25,  59.25, 184.75
./Olin/0050123/session_1/anat_1/abide_cc, 775.75, 233.72, 0.178455,  79.0,  31.50, 187.00, 104.75,  77.75,  64.00,  68.75, 242.00
./Olin/0050124/session_1/anat_1/abide_cc, 625.50, 203.82, 0.189203,  73.0,  15.50, 145.00,  78.75,  63.50,  62.75,  65.75, 194.25
./Olin/0050125/session_1/anat_1/abide_cc, 757.75, 209.22, 0.217542,  75.5,  27.75, 156.25, 113.25,  90.75,  89.75,  81.75, 198.25
./Olin/0050126/session_1/anat_1/abide_cc, 496.50, 190.07, 0.172695,  69.0,  91.75,   4.50,  83.75,  44.50,  45.75,  45.50, 180.75
./Olin/0050127/session_1/anat_1/abide_cc, 516.50, 189.68, 0.180398,  68.5,  19.25,  84.75,  84.50,  57.50,  53.00,  62.00, 155.50
./Olin/0050128/session_1/anat_1/abide_cc, 714.75, 206.94, 0.209727,  72.5,  21.00, 166.50, 105.75,  79.50,  65.00,  69.25, 207.75
./Olin/0050129/session_1/anat_1/abide_cc, 482.50, 177.68, 0.192054,  62.0,  18.25,  79.00,  93.75,  63.50,  49.50,  39.75, 138.75
./Olin/0050130/session_1/anat_1/abide_cc, 529.25, 215.58, 0.143104,  71.5,  24.50,  74.75,  82.00,  52.00,  41.75,  39.00, 215.25
./Olin/0050131/session_1/anat_1/abide_cc, 679.25, 214.53, 0.185465,  73.5,  32.25, 133.50, 110.50,  75.00,  71.00,  60.00, 197.00
./Olin/0050132/session_1/anat_1/abide_cc, 667.75, 206.58, 0.196627,  71.0,  27.00, 127.50, 128.25,  81.00,  67.25,  60.50, 176.25
./Olin/0050133/session_1/anat_1/abide_cc, 776.75, 225.17, 0.192523,  80.0,   4.00, 168.00, 140.00,  94.25,  80.25,  61.50, 228.75
./Olin/0050134/session_1/anat_1/abide_cc, 609.50, 189.15, 0.214087,  66.0,  20.50, 135.00,  72.25,  67.50,  60.25,  58.75, 195.25
./Olin/0050135/session_1/anat_1/abide_cc, 679.75, 204.22, 0.204822,  75.0,  12.75,  60.75, 200.25,  72.25,  60.50,  67.25, 206.00
./Olin/0050136/session_1/anat_1/abide_cc, 926.00, 238.28, 0.204950,  81.5,  28.00, 223.25, 160.75,  90.75,  87.75,  84.25, 251.25
./Olin/0050137/session_1/anat_1/abide_cc, 690.25, 224.48, 0.172131,  77.5,  42.00, 157.75, 105.00,  74.25,  62.50,  54.50, 194.25
./Pitt/0050029/session_1/anat_1/abide_cc, 594.00, 205.22, 0.177243,  67.5,  37.00, 121.50, 100.00,  57.50,  61.50,  45.50, 171.00
./Pitt/0050002/session_1/anat_1/abide_cc, 674.75, 216.77, 0.180444,  76.5,  28.25, 135.25,  95.50,  83.50,  74.75,  58.25, 199.25
./Pitt/0050003/session_1/anat_1/abide_cc, 620.50, 196.34, 0.202275,  73.0,  11.50, 124.75, 112.50,  85.25,  60.75,  51.75, 174.00
./Pitt/0050004/session_1/anat_1/abide_cc, 617.00, 203.15, 0.187880,  74.0,  22.75, 160.25,  92.50,  71.00,  60.75,  43.50, 166.25
./Pitt/0050005/session_1/anat_1/abide_cc, 524.50, 191.32, 0.180072,  67.5,  18.25,  79.25,  95.25,  65.00,  53.75,  52.00, 161.00
./Pitt/0050006/session_1/anat_1/abide_cc, 655.25, 206.12, 0.193817,  77.0,  15.00, 141.00, 103.25,  88.50,  69.75,  52.50, 185.25
./Pitt/0050007/session_1/anat_1/abide_cc, 812.00, 224.21, 0.202984,  78.0,  28.00, 186.25, 109.00,  96.25,  79.00,  87.75, 225.75
./Pitt/0050008/session_1/anat_1/abide_cc, 600.00, 202.51, 0.183852,  72.0,  21.50, 127.50,  88.25,  65.50,  60.00,  57.50, 179.75
./Pitt/0050009/session_1/anat_1/abide_cc, 707.00, 263.33, 0.128124,  87.0,  21.50, 110.00, 124.50,  85.25,  66.25,  52.00, 247.50
./Pitt/0050010/session_1/anat_1/abide_cc, 408.50, 159.76, 0.201122,  59.0,   4.75,  75.00,  76.50,  53.50,  48.25,  30.25, 120.25
./Pitt/0050011/session_1/anat_1/abide_cc, 626.75, 230.60, 0.148108,  76.0,  39.50, 107.50, 125.00,  63.00,  62.75,  55.00, 174.00
./Pitt/0050012/session_1/anat_1/abide_cc, 607.75, 199.56, 0.191773,  72.0,  17.75, 123.25,  97.00,  73.00,  50.25,  51.00, 195.50
./Pitt/0050013/session_1/anat_1/abide_cc, 642.75, 188.80, 0.226587,  68.5,  18.00, 150.50,  96.75,  74.75,  60.00,  68.50, 174.25
./Pitt/0050014/session_1/anat_1/abide_cc, 658.00, 207.87, 0.191354,  71.0,  25.75, 140.25, 103.75,  75.50,  65.75,  59.00, 188.00
./Pitt/0050015/session_1/anat_1/abide_cc, 631.25, 201.27, 0.195824,  68.0,  26.50, 139.50, 104.25,  66.75,  61.75,  47.75, 184.75
./Pitt/0050016/session_1/anat_1/abide_cc, 598.25, 187.61, 0.213589,  70.5,  13.00, 166.00,  67.25,  76.00,  61.25,  50.75, 164.00
./Pitt/0050017/session_1/anat_1/abide_cc, 792.75, 225.43, 0.196030,  79.0,  42.50, 184.00, 118.50,  95.50,  88.50,  68.00, 195.75
./Pitt/0050019/session_1/anat_1/abide_cc, 789.50, 230.82, 0.186210,  82.0,  43.00, 170.00, 119.00,  91.50,  83.75,  64.75, 217.50
./Pitt/0050020/session_1/anat_1/abide_cc, 706.50, 227.22, 0.171965,  83.5,  32.75, 129.75, 121.50,  87.25,  74.75,  64.25, 196.25
./Pitt/0050022/session_1/anat_1/abide_cc, 521.25, 184.97, 0.191440,  66.0,  17.50, 121.00,  68.25,  67.00,  59.50,  42.25, 145.75
./Pitt/0050023/session_1/anat_1/abide_cc, 678.75, 198.92, 0.215549,  72.0,   9.25, 148.50, 117.00,  73.75,  68.50,  73.75, 188.00
./Pitt/0050024/session_1/anat_1/abide_cc, 752.50, 225.58, 0.185828,  78.0,  42.50, 149.50, 117.50,  82.50,  84.00,  65.25, 211.25
./Pitt/0050025/session_1/anat_1/abide_cc, 564.50, 193.56, 0.189340,  70.5,  18.00, 111.50,  80.75,  74.25,  54.00,  49.50, 176.50
./Pitt/0050026/session_1/anat_1/abide_cc, 527.50, 191.12, 0.181483,  66.5,   1.50,  75.00, 143.25,  64.00,  59.75,  51.25, 132.75
./Pitt/0050027/session_1/anat_1/abide_cc, 577.00, 180.90, 0.221561,  67.0,   8.25, 122.00,  79.00,  71.00,  53.25,  62.75, 180.75
./Pitt/0050028/session_1/anat_1/abide_cc, 740.75, 230.55, 0.175124,  76.5,  47.00, 131.50, 124.00,  92.75,  75.75,  49.50, 220.25
